text,label,intent_name,orig_train_index
I am interested in changing my personal details.,30,edit_personal_details,3650
The card payment I made didn't work.,25,declined_card_payment,5963
How many disposable cards am I allowed to have?,29,disposable_card_limits,4347
The payment I made with my card is not showing up.,53,reverted_card_payment?,6745
The money disappeared when I tried to use my card to top up.,62,topping_up_by_card,4277
I tried to make a purchase in the store but my card was declined.,25,declined_card_payment,5880
My google top-up pay is not going through,2,apple_pay_or_google_pay,9694
Do exchanges cost more?,31,exchange_charge,8995
Help me find the transfer that I did.,5,balance_not_updated_after_bank_transfer,8754
What do the disposable cards do?,37,get_disposable_virtual_card,8448
Can you please tell me why my cash withdrawal is still pending?,46,pending_cash_withdrawal,862
The exchange rate for the money I took out in a foreign country is wrong.,76,wrong_exchange_rate_for_cash_withdrawal,8231
What is the process to get a new card when your old one expires?,9,card_about_to_expire,9633
After my card expires what should I do?,9,card_about_to_expire,9539
Why are my purchases from this morning still pending?,45,pending_card_payment,5181
Why was I not able to get cash from the ATM?,26,declined_cash_withdrawal,5028
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,17,card_payment_wrong_exchange_rate,535
Why is my physical card not working?,14,card_not_working,1291
I am out of money in my account and I was wondering if I could do a bank transfer is put more in it?,65,transfer_into_account,7672
When I was abroad the exchange rate for me was wrong.,76,wrong_exchange_rate_for_cash_withdrawal,8287
"I got this stupid fee after taking cash out, why?",19,cash_withdrawal_charge,9408
Will I be charged to top off my account?,56,top_up_by_bank_transfer_charge,1924
What options do I have when topping up a US card?,57,top_up_by_card_charge,9154
Are bank transfers immediate?,5,balance_not_updated_after_bank_transfer,8761
How can people transfer money to me?,50,receiving_money,7352
How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.,8,cancel_transfer,2123
My card has been lost! help!,41,lost_or_stolen_card,1517
The activation process for my card isn't working.,0,activate_my_card,9311
"I attempted to top up using my card, but now the money just disappeared?",62,topping_up_by_card,4257
"I traded some of my money from my native country into an ATM to exchange for foreign currency, and the money I received was a different equating amount!",76,wrong_exchange_rate_for_cash_withdrawal,8241
What is minimum age for an account?,1,age_limit,1568
The cash deposit I made this morning has not been credited to my account,6,balance_not_updated_after_cheque_or_cash_deposit,3428
I have been charged a pound for something that appears on my statement,34,extra_charge_on_statement,584
What are the steps to verify identity?,69,verify_my_identity,9799
I got a new address and need to change my information.,30,edit_personal_details,3759
Where do I go to terminate my account?,55,terminate_account,6209
How do i authenticate a top-up card?,71,verify_top_up,7758
"The day before yesterday, I performed a transfer within the country. It still has not completed. Can you check on that? The account number is definitely correct, as I've checked.",66,transfer_not_received_by_recipient,2829
Is it possible to get both a Visa and a Mastercard?,73,visa_or_mastercard,4136
"My phone was stolen yesterday, can you help me with this?",42,lost_or_stolen_phone,5301
My card doesn't seem to work anymore,14,card_not_working,1298
Please tell me the steps to verify my identity.,69,verify_my_identity,9807
Why am I being charged for transfers? Are they not free?,64,transfer_fee_charged,7216
My new landlord is a lier and is trying to rip me off by saying I've not paid my rent when I have paid my rent.  What is going on?  They say the money hasn't got to them but I see it going out of my account.  Can you check that the money went to the right place?,66,transfer_not_received_by_recipient,2825
Where did my extra fee for the transfer come from?,64,transfer_fee_charged,7208
"If I want a friend to top off my account, can they?",62,topping_up_by_card,4320
How do I input a new address?,30,edit_personal_details,3739
Can you close my account please?,55,terminate_account,6200
How can I get disposable virtual cards?,37,get_disposable_virtual_card,8378
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",20,cash_withdrawal_not_recognised,8933
Please can i get a disposable virtual card as well?,37,get_disposable_virtual_card,8407
"I was charged a fee for the transfer, but can you tell me why?",64,transfer_fee_charged,7195
Is there an allowance on cards?,15,card_payment_fee_charged,2687
What's the reason for needing to verify my identity?,74,why_verify_identity,3798
Where do you mail physical cards?,43,order_physical_card,8146
I need to withdraw money. Where can I do that?,3,atm_support,4590
Why does it show that my transfer is still pending?,48,pending_transfer,6077
How can I add money automatically?,4,automatic_top_up,1165
Please tell me how to edit my personal details.,30,edit_personal_details,3695
Why check my identity?,74,why_verify_identity,3838
What does top-up verification do?,71,verify_top_up,7800
"What is the reason when I tried to pay contactless at the bus, it didnt work?",23,contactless_not_working,1816
I didn't receive the correct amount of cash,75,wrong_amount_of_cash_received,2408
Why is there a €1 charge on my statement?,34,extra_charge_on_statement,735
Is there a daily auto top-up limit?,4,automatic_top_up,1128
I've never been to that store.  That's a fraudulent charge.,16,card_payment_not_recognised,3536
Am I going to see a charge for a SEPA transfer?,56,top_up_by_bank_transfer_charge,1828
Is my card denied anywhere?,10,card_acceptance,3115
The atm didn'y give me all the cash,75,wrong_amount_of_cash_received,2477
I sent money and the recipient has not received their money after two weeks.,66,transfer_not_received_by_recipient,2721
Someone might be using my card.  What should I do?,22,compromised_card,4472
How do I add a new card?,13,card_linking,198
"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",35,failed_transfer,7432
"There is an unexplained $1 charge on my statement, can you please explain this to me?",34,extra_charge_on_statement,682
Why hasn't my money transfer shown up yet?,5,balance_not_updated_after_bank_transfer,8680
Why did you give me so little currency?,76,wrong_exchange_rate_for_cash_withdrawal,8240
"I can't get my card out of the ATM, what should I do now?",18,card_swallowed,6252
"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",34,extra_charge_on_statement,630
I was charged for getting cash.,19,cash_withdrawal_charge,9349
Help! In the app there is a payment that I don't remember.,16,card_payment_not_recognised,3485
My card payment has been declined,25,declined_card_payment,5912
There is a top up that has been pending for an hour and I don't know why.  I was expecting it immediately and need it now!,47,pending_top_up,2030
"My phone was stolen, what should I do?",42,lost_or_stolen_phone,5252
Still waiting for transfer to be completed.,66,transfer_not_received_by_recipient,2761
There is a payment on my card that I do not recognize.,16,card_payment_not_recognised,3572
Can I deposit money using Apple Pay?,2,apple_pay_or_google_pay,9647
Does the exchange rate change each day for purchases? There is a different rate on my purchase.,17,card_payment_wrong_exchange_rate,482
